,Category,Quote,Image-link,Quote-url
1040,COURAGE,"To be courageous requires no exceptional qualifications, no magic formula. It's an opportunity that sooner or later is presented to us all and each person must look for that courage in their own soul.  ",https://assets.passiton.com/quotes/quote_artwork/6146/medium/20180614_thursday_quote.jpg,/inspirational-quotes/6146-to-be-courageous-requires-no-exceptional
1041,COURAGE,"Courage is not the absence of fear, but rather the judgement that something else is more important than fear. ",https://assets.passiton.com/quotes/quote_artwork/5127/medium/20180613_wednesday_quote.jpg,/inspirational-quotes/5127-courage-is-not-the-absence-of-fear-but-rather
1042,COURAGE,"Most of our obstacles would melt away if, instead of cowering before them, we should make up our minds to walk boldly through them. ",https://assets.passiton.com/quotes/quote_artwork/4960/medium/20180612_tuesday_quote.jpg,/inspirational-quotes/4960-most-of-our-obstacles-would-melt-away-if
1043,COURAGE,"This is the art of courage: to see things as they are and still believe that the victory lies not with those who avoid the bad, but those who taste, in living awareness, every drop of the good. ",https://assets.passiton.com/quotes/quote_artwork/6972/medium/20180611_monday_quote.jpg,/inspirational-quotes/6972-this-is-the-art-of-courage-to-see-things-as
1044,LIVE LIFE,Do not count the days; make the days count. ,https://assets.passiton.com/quotes/quote_artwork/4844/medium/20180608_friday_quote.jpg,/inspirational-quotes/4844-do-not-count-the-days-make-the-days-count
1045,LIVE LIFE,"I have found that if you love life, life will love you back. ",https://assets.passiton.com/quotes/quote_artwork/6616/medium/20180607_thursday_quote.jpg,/inspirational-quotes/6616-i-have-found-that-if-you-love-life-life-will
1046,LIVE LIFE,"When it comes time to die, let us not discover that we have never lived.  ",https://assets.passiton.com/quotes/quote_artwork/6688/medium/20180606_wednesday_quote_alternate_3.jpg,/inspirational-quotes/6688-when-it-comes-time-to-die-let-us-not-discover
1047,MINDFULNESS,"Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment. ",https://assets.passiton.com/quotes/quote_artwork/7771/medium/201800601_friday_quote.jpg,/inspirational-quotes/7771-do-not-dwell-in-the-past-do-not-dream-of-the
1048,MINDFULNESS,Endeavor to see the good in every situation. ,https://assets.passiton.com/quotes/quote_artwork/7772/medium/20180531_thursday_quote.jpg,/inspirational-quotes/7772-endeavor-to-see-the-good-in-every-situation
1049,MINDFULNESS,Mindfulness is a way of befriending ourselves and our experience. ,https://assets.passiton.com/quotes/quote_artwork/7769/medium/20180530_wednesday_quote.jpg,/inspirational-quotes/7769-mindfulness-is-a-way-of-befriending-ourselves
1050,MINDFULNESS,"Looking at beauty in the world, is the first step of purifying the mind. ",https://assets.passiton.com/quotes/quote_artwork/7767/medium/20180528_monday_quote.jpg,/inspirational-quotes/7767-looking-at-beauty-in-the-world-is-the-first
1051,INSPIRATION,I go to seek a Great Perhaps. ,https://assets.passiton.com/quotes/quote_artwork/7766/medium/20180523_wednesday_quote.jpg,/inspirational-quotes/7766-i-go-to-seek-a-great-perhaps
1052,INSPIRATION,There is no passion to be found playing small - in settling for a life that is less than the one you are capable of living. ,https://assets.passiton.com/quotes/quote_artwork/4953/medium/20180522_tuesday_quote.jpg,/inspirational-quotes/4953-there-is-no-passion-to-be-found-playing-small
1053,BEING THERE,Family means putting your arms around each other and being there. ,https://assets.passiton.com/quotes/quote_artwork/7765/medium/20180518_friday_quote.jpg,/inspirational-quotes/7765-family-means-putting-your-arms-around-each
1054,BEING THERE,"Be there for others, but never leave yourself behind. ",https://assets.passiton.com/quotes/quote_artwork/7764/medium/20180517_thursday_quote.jpg,/inspirational-quotes/7764-be-there-for-others-but-never-leave-yourself
1055,BEING THERE,Never be so busy as not to think of others. ,https://assets.passiton.com/quotes/quote_artwork/7763/medium/20180516_wednesday_quote.jpg,/inspirational-quotes/7763-never-be-so-busy-as-not-to-think-of-others
1056,BEING THERE,Just being there for someone can sometimes bring hope when all seems hopeless. ,https://assets.passiton.com/quotes/quote_artwork/7762/medium/20180515_tuesday_quote.jpg,/inspirational-quotes/7762-just-being-there-for-someone-can-sometimes
1057,BEING THERE,"If you love someone, the greatest gift you can give them is your presence. ",https://assets.passiton.com/quotes/quote_artwork/7761/medium/20180514_monday_quote.jpg,/inspirational-quotes/7761-if-you-love-someone-the-greatest-gift-you-can
1058,TEACHING BY EXAMPLE,Kids don't remember what you try to teach them. They remember what you are. ,https://assets.passiton.com/quotes/quote_artwork/7760/medium/20180511_friday_quote.jpg,/inspirational-quotes/7760-kids-dont-remember-what-you-try-to-teach-them
1059,TEACHING BY EXAMPLE,We must become what we wish to teach. ,https://assets.passiton.com/quotes/quote_artwork/7759/medium/20180510_thursday_quote.jpg,/inspirational-quotes/7759-we-must-become-what-we-wish-to-teach
1060,TEACHING BY EXAMPLE,"Teaching kids to count is fine, but teaching them what counts is best. ",https://assets.passiton.com/quotes/quote_artwork/7758/medium/20180509_wednesday_quote.jpg,/inspirational-quotes/7758-teaching-kids-to-count-is-fine-but-teaching
1061,TEACHING BY EXAMPLE,The mediocre teacher tells. The good teacher explains. The superior teacher demonstrates. The great teacher inspires. ,https://assets.passiton.com/quotes/quote_artwork/7757/medium/20180508_tuesday_quote.jpg,/inspirational-quotes/7757-the-mediocre-teacher-tells-the-good-teacher
1062,TEACHING BY EXAMPLE,"An understanding heart is everything in a teacher, and cannot be esteemed highly enough. One looks back with appreciation to the brilliant teachers, but with gratitude to those who touched our human feeling. ",https://assets.passiton.com/quotes/quote_artwork/7756/medium/20180507_monday_quote.jpg,/inspirational-quotes/7756-an-understanding-heart-is-everything-in-a
1063,PURPOSE,A man without a purpose is like a ship without a rudder. ,https://assets.passiton.com/quotes/quote_artwork/6494/medium/20180504_friday_quote.jpg,/inspirational-quotes/6494-a-man-without-a-purpose-is-like-a-ship-without
1064,PURPOSE,"The heart of human excellence often begins to beat when you discover a pursuit that gives you a sense of meaning, joy, or passion. ",https://assets.passiton.com/quotes/quote_artwork/7423/medium/20180503_thursday_quote.jpg,/inspirational-quotes/7423-the-heart-of-human-excellence-often-begins-to
1065,PURPOSE,I am not afraid. I was born to do this. ,https://assets.passiton.com/quotes/quote_artwork/6319/medium/20180502_wednesday_quote.jpg,/inspirational-quotes/6319-i-am-not-afraid-i-was-born-to-do-this
1066,PURPOSE,"It's not so much how busy you are, but why you are busy. ",https://assets.passiton.com/quotes/quote_artwork/6999/medium/20180501_tuesday_quote.jpg,/inspirational-quotes/6999-its-not-so-much-how-busy-you-are-but-why-you
1067,STEWARDSHIP,We take care of the future best by taking care of the present now. ,https://assets.passiton.com/quotes/quote_artwork/7755/medium/20180427_friday_quote.jpg,/inspirational-quotes/7755-we-take-care-of-the-future-best-by-taking-care
1068,STEWARDSHIP,We are called to assist the Earth to heal her wounds and in the process heal our own. ,https://assets.passiton.com/quotes/quote_artwork/6279/medium/20180425_wednesday_quote.jpg,/inspirational-quotes/6279-we-are-called-to-assist-the-earth-to-heal-her
1069,STEWARDSHIP,My mission is to create a world where we can live in harmony with nature. ,https://assets.passiton.com/quotes/quote_artwork/6041/medium/20180424_tuesday_quote.jpg,/inspirational-quotes/6041-my-mission-is-to-create-a-world-where-we-can
1070,STEWARDSHIP,I think of a hero as someone who understands the degree of responsibility that comes with his freedom. ,https://assets.passiton.com/quotes/quote_artwork/3347/medium/20180423_monday_quote.jpg,/inspirational-quotes/3347-i-think-of-a-hero-as-someone-who-understands
1071,HARD WORK,Luck to me is something else; hard work and realizing what is opportunity and what isn't.  ,https://assets.passiton.com/quotes/quote_artwork/6364/medium/20180413_friday_quote.jpg,/inspirational-quotes/6364-luck-to-me-is-something-else-hard-work-and
1072,HARD WORK,The only way to do great work is to love what you do. ,https://assets.passiton.com/quotes/quote_artwork/7752/medium/20180412_thursday_quote.jpg,/inspirational-quotes/7752-the-only-way-to-do-great-work-is-to-love-what
1073,HARD WORK,"There is no development physically or intellectually without effort, and effort means work. ",https://assets.passiton.com/quotes/quote_artwork/7751/medium/20180410_tuesday_quote.jpg,/inspirational-quotes/7751-there-is-no-development-physically-or
1074,TRUE BEAUTY,"The rarest, truest beauty is visible only to the heart. ",https://assets.passiton.com/quotes/quote_artwork/7749/medium/20180406_friday_quote.jpg,/inspirational-quotes/7749-the-rarest-truest-beauty-is-visible-only-to
1075,TRUE BEAUTY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in, their true beauty is revealed only if there is a light from within. ",https://assets.passiton.com/quotes/quote_artwork/7261/medium/20180405_thursday_quote_updated.jpg,/inspirational-quotes/7261-people-are-like-stained-glass-windows-they
1076,TRUE BEAUTY,Outer beauty pleases the eye. Inner beauty captivates the heart. ,https://assets.passiton.com/quotes/quote_artwork/7747/medium/20180403_tuesday_quote.jpg,/inspirational-quotes/7747-outer-beauty-pleases-the-eye-inner-beauty
1077,FAMILY,The most important thing in the world is family and love. ,https://assets.passiton.com/quotes/quote_artwork/7689/medium/326-330_Quotes_1000x1000_5.jpg,/inspirational-quotes/7689-the-most-important-thing-in-the-world-is-family
1078,FAMILY,"In family life, love is the oil that eases friction, the cement that binds closer together.  ",https://assets.passiton.com/quotes/quote_artwork/7745/medium/326-330_Quotes_1000x1000_4.jpg,/inspirational-quotes/7745-in-family-life-love-is-the-oil-that-eases
1079,FAMILY,"Other things may change us, but we start and end with the family.  ",https://assets.passiton.com/quotes/quote_artwork/7744/medium/326-330_Quotes_1000x1000_3.jpg,/inspirational-quotes/7744-other-things-may-change-us-but-we-start-and
1080,FAMILY,Families are the compass that guides us. ,https://assets.passiton.com/quotes/quote_artwork/7742/medium/326-330_Quotes_1000x1000_1.jpg,/inspirational-quotes/7742-families-are-the-compass-that-guides-us
1081,APPRECIATING NATURE,Live in each season as it passes; breathe the air and resign yourself to the influence of the earth. ,https://assets.passiton.com/quotes/quote_artwork/7272/medium/319-323_Quotes_1000x1000_3.jpg,/inspirational-quotes/7272-live-in-each-season-as-it-passes-breathe-the
1082,APPRECIATING NATURE,Nature is not a place to visit. It is home. ,https://assets.passiton.com/quotes/quote_artwork/7741/medium/319-323_Quotes_1000x1000_2.jpg,/inspirational-quotes/7741-nature-is-not-a-place-to-visit-it-is-home
1083,GIVING BACK,For it is in giving that we receive. ,https://assets.passiton.com/quotes/quote_artwork/7241/medium/312-316_Quotes_1000x1000_5.jpg,/inspirational-quotes/7241-for-it-is-in-giving-that-we-receive
1084,GIVING BACK,Do something for those who have need of a man's help - Something for which you get no pay but the privilege of doing it. ,https://assets.passiton.com/quotes/quote_artwork/7740/medium/312-316_Quotes_1000x1000_4.jpg,/inspirational-quotes/7740-do-something-for-those-who-have-need-of-a-mans
1085,GIVING BACK,You are what you give; not what you are given. ,https://assets.passiton.com/quotes/quote_artwork/6964/medium/312-316_Quotes_1000x1000_3.jpg,/inspirational-quotes/6964-you-are-what-you-give-not-what-you-are-given
1086,BELIEVE IN YOURSELF,"Try to be like the turtle - at ease in your own shell.
 ",https://assets.passiton.com/quotes/quote_artwork/6515/medium/35-39_Quotes_1000x1000_5.jpg,/inspirational-quotes/6515-try-to-be-like-the-turtle-at-ease-in-your-own
1087,BELIEVE IN YOURSELF,You have a chance every single morning to make that change and be the person you want to be. You just have to decide to do it. ,https://assets.passiton.com/quotes/quote_artwork/3169/medium/35-39_Quotes_1000x1000_4.jpg,/inspirational-quotes/3169-you-have-a-chance-every-single-morning-to-make
1088,BELIEVE IN YOURSELF,To be a champ you have to believe in yourself when no one else will. ,https://assets.passiton.com/quotes/quote_artwork/7737/medium/35-39_Quotes_1000x1000_1.jpg,/inspirational-quotes/7737-to-be-a-champ-you-have-to-believe-in-yourself
1089,RIGHT CHOICES,"In any moment of decision, the best thing you can do is the right thing, the next best thing is the wrong thing, and the worst thing you can do is nothing. ",https://assets.passiton.com/quotes/quote_artwork/6984/medium/3.2Social_Media_-_General_Quotes_20180226_-_Right_Choices_FINAL9.jpg,/inspirational-quotes/6984-in-any-moment-of-decision-the-best-thing-you
